name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Gustavo A Madero, CDMX, México",2024-02-01,19.8,10.9,15.2,19.8,10.9,15.2,4.2,48.8,0,0,0,,0,0,18.7,22,246.3,1018.9,77.3,12.5,109.8,9.5,4,,2024-02-01T07:11:24,2024-02-01T18:28:55,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-02,24.2,1.9,14.7,24.2,1.9,14.5,4.4,54.9,0,0,0,,0,0,34.2,25.4,213.4,1016.1,10.4,13.1,246.8,21.2,9,,2024-02-02T07:11:06,2024-02-02T18:29:29,0.75,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-03,24.6,7.2,16.2,24.6,5.1,16.2,0.3,40.5,0,0,0,,0,0,49,24.8,213.9,1010.5,0.1,15.9,266.7,23,9,,2024-02-03T07:10:46,2024-02-03T18:30:03,0.8,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-04,25.9,-1.3,14.2,25.9,-1.3,14.2,-1.8,42.6,0,0,0,,0,0,28.4,21.5,302.7,1012,0,16.4,274.3,23.6,10,,2024-02-04T07:10:25,2024-02-04T18:30:36,0.83,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-05,23.2,5.2,15.2,23.2,5.2,15.1,-1.3,37.2,0,0,0,,0,0,28.8,20.1,0.4,1014.6,0,13.6,279.1,24.1,10,,2024-02-05T07:10:03,2024-02-05T18:31:09,0.86,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-06,25.2,-1.8,14,25.2,-1.8,13.7,-3.1,37.5,0,0,0,,0,0,29.5,14.7,11.9,1017.1,0,12.1,274,23.6,9,,2024-02-06T07:09:40,2024-02-06T18:31:41,0.89,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-07,27,4.1,16.7,26.3,2.5,16.4,-1.4,35.1,0,0,0,,0,0,21.6,21.7,97.2,1017.2,0,11.5,271.6,23.5,9,,2024-02-07T07:09:15,2024-02-07T18:32:13,0.93,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-08,29.8,3.7,17.4,28,3.7,17.2,0.1,38.6,0,0,0,,0,0,37.4,22.6,155.8,1014.2,0,10.1,271.3,23.3,9,,2024-02-08T07:08:50,2024-02-08T18:32:45,0.96,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-09,29,11.4,19.3,27.4,11.4,19.1,2.4,40.5,0,0,0,,0,0,36,31.2,151,1011.8,0,11.4,273.6,23.6,10,,2024-02-09T07:08:23,2024-02-09T18:33:15,0,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-10,27.7,6.8,18.3,26.6,6.8,18.2,3,40.4,0,0,0,,0,0,44.3,27,194.3,1013,2.7,14,274.8,23.6,10,,2024-02-10T07:07:55,2024-02-10T18:33:46,0.03,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-11,27.7,11,18.9,26.7,11,18.9,7.1,50.4,0,0,0,,0,0,45.4,23.9,180.8,1008.2,15,16.2,271.6,23.5,9,,2024-02-11T07:07:26,2024-02-11T18:34:16,0.06,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-12,25.1,6.2,17.7,25.1,6.2,17.7,2.9,40.7,0,0,0,,0,0,46.8,26.2,218.6,1012.3,56.1,10,254.8,22.1,10,,2024-02-12T07:06:57,2024-02-12T18:34:45,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-13,24.1,11.6,18.1,24.1,11.6,18.1,4.1,41.4,0,0,0,,0,0,29.9,15.5,199.7,1016.2,72.7,12.4,207.8,17.9,9,,2024-02-13T07:06:26,2024-02-13T18:35:14,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-14,28,9.6,16.9,26.8,9.2,16.8,3.8,44.2,0,0,0,,0,0,27.7,14.8,41.5,1020.3,62.3,10.7,230.7,19.8,9,,2024-02-14T07:05:54,2024-02-14T18:35:42,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-15,24.2,11.4,18.3,24.2,11.4,18.3,4.5,44.7,0,0,0,,0,0,39.6,24.8,198.6,1018.5,69.1,11.9,193.2,16.6,8,,2024-02-15T07:05:21,2024-02-15T18:36:10,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-16,23,3.7,16.2,23,3.7,16.1,5.6,53.1,0,0,0,,0,0,50.4,29.8,155.3,1015.9,72.6,13.2,244.5,21.3,9,,2024-02-16T07:04:47,2024-02-16T18:36:37,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-17,17,3.1,11.8,17,3.1,11.1,5.8,69.2,8.077,100,41.67,rain,0,0,41.8,27.6,158.6,1017.6,85.9,13.5,112.7,9.8,6,,2024-02-17T07:04:13,2024-02-17T18:37:04,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-18,20.1,-0.8,11.8,20.1,-0.8,11.7,4.3,64.5,0,0,0,,0,0,23.8,19.3,41.9,1016.5,36.3,7.1,283.6,24.6,10,,2024-02-18T07:03:37,2024-02-18T18:37:30,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-19,24,6.5,15.6,24,4.9,15.4,-0.4,42.5,0,0,0,,0,0,25.2,18.9,24.9,1021.8,0,10.3,292.6,25.4,10,,2024-02-19T07:03:00,2024-02-19T18:37:56,0.34,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-20,25.7,5.5,16.4,25.7,4.6,16.2,-0.8,36.2,0,0,0,,0,0,24.1,17.5,329.9,1022.4,0,10.4,295.7,25.6,10,,2024-02-20T07:02:23,2024-02-20T18:38:21,0.37,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-21,27.1,7.5,17.1,26.6,6.4,16.9,-2.7,31.9,0,0,0,,0,0,24.1,15.6,47.6,1023.6,0,13,298.6,25.7,10,,2024-02-21T07:01:45,2024-02-21T18:38:46,0.4,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-22,28.1,7.1,18.4,26.8,5.9,18,-1.1,31.7,0,0,0,,0,0,28.4,17.4,15.4,1015.6,0,9.8,297.5,25.8,10,,2024-02-22T07:01:06,2024-02-22T18:39:10,0.44,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-23,28.1,8.5,18.8,26.7,7.9,18.5,-2.1,29.4,0,0,0,,0,0,28.8,22.4,65.6,1014.7,0.7,10.7,297.1,25.6,10,,2024-02-23T07:00:26,2024-02-23T18:39:34,0.47,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-24,27.2,4.7,17.9,26.5,4.7,17.8,4.4,48.4,0,0,0,,0,0,31,23.2,31.8,1018.7,14.1,7.1,288.2,24.9,10,,2024-02-24T06:59:45,2024-02-24T18:39:58,0.5,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76679399999,76680099999,MMCB,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-25,27.9,11.4,19.2,26.6,11.4,19.1,2.2,37.5,0,0,0,,0,0,37.1,22.1,3.5,1018.8,17.6,11.7,297.7,25.6,10,,2024-02-25T06:59:04,2024-02-25T18:40:21,0.54,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-26,28.1,3.7,18.4,26.7,3.7,18.1,-0.5,33.7,0,0,0,,0,0,28.8,14.4,13,1016.1,4.6,11,300.9,25.9,10,,2024-02-26T06:58:22,2024-02-26T18:40:43,0.58,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-27,30.2,10.9,20.3,28.3,10.9,20,0.4,30.2,0,0,0,,0,0,28.8,17,122.9,1014.7,13.4,12.9,292.7,25.3,10,,2024-02-27T06:57:39,2024-02-27T18:41:05,0.61,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-28,28.9,6.1,20.1,27.3,6.1,19.8,0.9,33.2,0,0,0,,0,0,29.9,30.2,27,1014.5,17.2,8.2,289.8,25,10,,2024-02-28T06:56:56,2024-02-28T18:41:27,0.64,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2024-02-29,27.8,10.6,19.2,26.5,10.6,19.1,3.5,41.8,0,0,0,,0,0,39.6,29.9,177.3,1016.8,23.1,11.4,296.8,25.6,10,,2024-02-29T06:56:12,2024-02-29T18:41:48,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
